"Address","lat","lon","remoteness","dist_to_coast"
"31 Bourke St, Turvey Park NSW 2650",-35.1262538,147.3546578,1.03,282.28
"54 Alison Road, Randwick NSW 2031",-33.9080734,151.2341611,0,3.162277
"326-328 Blaxland Road, Ryde NSW 2112",-33.8025134,151.1003356,0,15.81139
"60-64 Schwinghammer Street, Grafton South NSW 2460",-29.711956,152.946497,1.9434563,34.9285
"12-14 Berowra Waters Rd, Berowra NSW 2081",-33.6233814,151.150554,0,11.18034
"65-99 Hume Highway, Canley Vale NSW 2166",-33.8929469,150.9606301,0,19.41649
"163 The Boulevarde (Cnr Pery St), Fairfield Heights NSW 2165",-33.866546,150.9378262,0,23.60085
"27 Duff Street, Ashford NSW 2361",-29.3234059,151.0951888,4.9233155,221.6777
"2 Sharp Street, Cooma NSW 2630",-36.2279855,149.1357676,1.34,94.541
"Cowpasture Rd & Green Valley, Green Valley NSW 2168",-33.8919066,150.8588,0.07388749,29.15476
"19-21 Windsor Road, Kellyville NSW 2155",-33.7128002,150.9589397,0,31.241
"149 Nancy Bird Walton Dr, Kew NSW 2439",-31.6337011,152.723329,1.7783695,8.944272
"120-138 Birrell Street, Bondi Junction NSW 2022",-33.8955829,151.248617,0,2.828427
"30 Argyle Street, Camden NSW 2570",-34.0538728,150.6984987,0,33.83785
"87-89 Flinders St, Port Kembla, Port Kembla NSW 2505",-34.469555,150.8950816,0.11,1
"90 Campbell St, Narooma NSW 2546",-36.2163602,150.130235,3.1,1
"57 Urana Street, Lockhart NSW 2656",-35.2221038,146.7123572,3.69,292.8515
"Stockland Drive (Stockland Shopping Centre), Glendale NSW 2285",-32.9336523,151.6444948,0,9.486832
"Hume Highway, Marulan North NSW 2579",-34.7185866,149.9981226,1.68,74.27651
"112 Crispe Street, Deniliquin NSW 2710",-35.5398886,144.9623945,2.25,231.0195
"358 Hoxton Park Road, HOXTON PARK NSW 2171",-33.928317,150.881016,0,25.29822
"58 North Street, Nowra NSW 2541",-34.8723566,150.6010854,0.49,14
"1715 Yass Valley Way, Yass NSW 2582",-34.8069633,148.8825199,1.4325335,159.5055
"59 Durham Street, Bathurst NSW 2795",-33.4164932,149.5843465,0.78409034,161.4187
"71 Appin Road, Appin NSW 2560",-34.2008885,150.7875039,0.36536676,17.80449
"656 Warringah Road, Forestville NSW 2087",-33.7596197,151.2120231,0,7.810249
"316 Camden Valley Way, Narellan NSW 2567",-34.0410694,150.7354956,0,31.241
"Dunheved Road, WERRINGTON NSW 2747",-33.7506113,150.7592737,0.091716446,44.65423
"55 Main Street, Comboyne NSW 2429",-31.6056037,152.467978,3.9184482,33.28663
"132 Hume Highway (Corner Victoria Street), Ashfield NSW 2131",-33.8906704,151.1294524,0,6.708204
"6 Murray Street, Barham NSW 2732",-35.6296897,144.1262921,3.06,235.287
"Remembrance Driveway, Tahmoor NSW 2790",-34.2344023,150.5815751,0.57,34.9285
"86 Castlereagh Stree, Liverpool NSW 2170",-33.9247164,150.9199849,0,22.4722
"465 Guinea St (Cnr David St), Albury NSW 2640",-36.0750737,146.9213918,0.67,206.4219
"168-170 Snowy Mountains Hwy, Tumut NSW 2720",-35.3025587,148.2022539,1.33,203.16
"98 Park Road, Auburn NSW 2144",-33.857141,151.0289206,0,16.40122
"100 Pacific Highway, Tuggerah NSW 2259",-33.3057685,151.4198171,0.1,9.486832
"394 Fifteenth Ave, Austral NSW 2179",-33.9194171,150.8144195,0.1189091,32.28002
"Cnr Parramatta & Missenden Roads, Camperdown NSW 2050",-33.8175275,150.9992393,0,21.26029
"575-585 Liverpool Road, Strathfield South NSW 2136",-33.8874517,151.073798,0,10.63015
"354 Corner Flushcombe Road & Myrtle Street, Blacktown NSW 2148",-33.7954171,150.9049365,0,29.68164
"Bridge Street, TUMBARUMBA NSW 2653",-35.7774081,148.0124657,2.45,205.1828
"184 Liverpool Road, Enfield NSW 2136",-33.887232,151.0977821,0,9.219544
"610 Forest Road, Bexley NSW 2207",-33.9574512,151.1182976,0,4
"Church St Cnr Meade St, Glen Innes NSW 2370",-29.7383021,151.7379861,2.66,149.0503
"139-141 Maitland St, MUSWELLBROOK NSW 2333",-32.2818008,150.9010431,1.35,107.2986
"339 Ballina Road, Goonellabah NSW 2480",-28.813346,153.3389075,0.56,21.93171
"130 Hamilton Road, Fairfield NSW 2165",-33.8726458,150.9459033,0,22.2036
"77 Maybe St, BOMBALA NSW 2632",-36.909299,149.2414277,3.59,65.25335
"186 Pacific Highway, Tuggerah NSW 2259",-33.2941545,151.4223958,0.1,8.944272
"46 Clarinda Street, Parkes NSW 2870",-33.1425618,148.1845733,2.56,297.9346
"522 Pacific Highway (Cnr Renwick Rd), Wyoming NSW 2250",-33.4042365,151.3500354,0.1,9.219544
"307-311 Barrenjoey Road (Corner Seaview Avenue), Newport NSW 2106",-33.6564017,151.3181679,0,1
"159 Prince Edward Av, Culburra Beach NSW 2540",-34.9300751,150.7580669,0.97,2
"110 Galston Rd., Hornsby Heights NSW 2077",-33.6764939,151.0984029,0,18.86796
"2-4 Marsh St, Armidale NSW 2350",-30.5032837,151.6726612,2.13,132.5179
"503 Lake Road, Argenton NSW 2284",-32.9351936,151.6307282,0,10.44031
"68 Nuwarra Road, Moorebank NSW 2170",-33.9299886,150.9557462,0,18.78829
"150 High St, TENTERFIELD NSW 2372",-29.0531834,152.0208733,3.47,133.9888
"19 Havannah Street, Bendemeer NSW 2355",-30.880612,151.158376,3.0076547,179.4492
"920 Richmond Rd, Marsden Park NSW 2765",-33.715728,150.8429966,0.12796558,39.20459
"115 Main St, MITTAGONG NSW 2575",-34.4504033,150.4451201,0.58,43.56604
"83 Byamee Street, Dapto NSW 2530",-34.496616,150.7988257,0.11,8.544003
"1 Mulyan St, COWRA NSW 2794",-33.8282073,148.6831351,1.88,229.2008
"16 Flinders St, Port Kembla NSW 2505",-34.4700489,150.8942571,0.11,1.414214
"176 Warringah Rd, Beacon Hill NSW 2100",-33.7538143,151.2602279,0,3.162277
"142 Fern St, Gerringong NSW 2534",-34.7475767,150.8274992,0.5,1
"103 Sydemham Road, Marrickville NSW 2204",-33.9101975,151.163393,0,4
"124 Nymagee Street, Nyngan NSW 2825",-31.5631445,147.2001333,6.515855,451.6912
"Macarthur Gardens Village U 57 100 Gilchrist Drive, CAMPBELLTOWN NSW 2560",-34.077421,150.794467,0,24.75884
"Burns Bay Road, Lane Cove NSW 2066",-33.8250795,151.1501583,0,11
"1 Meagher Ave (Cnr Malabar Rd) (Repn 9 June'16), Maroubra NSW 2035",-33.9512657,151.2490398,0,1.414214
"22 Charlotte Street, Ashfield NSW 2131",-33.886463,151.1256877,0,7.615773
"1 Warners Bay Rd, WARNERS BAY NSW 2282",-32.9817641,151.6463889,0,6.403124
"60 Hill Road, Lurnea NSW 2170",-33.9316046,150.8965695,0,24.04163
"18 Solander Road, Kings Langley NSW 2147",-33.7560684,150.9435594,0,29
"200-202 Pennant Hills Rd, Thornleigh NSW 2120",-33.7278414,151.0834619,0,20.12461
"37 Elizabeth St (Cnr Victoria St), Wetherill Park NSW 2164",-33.8458699,150.8995603,0,28.01785
"27 Queen Street, Campbelltown NSW 2560",-34.0604342,150.8193605,0,24.04163
"33 Seignior St, JUNEE NSW 2663",-34.8703048,147.582397,1.83,274.1842
"2 Kiewa St, MANILDRA NSW 2865",-33.1857445,148.6873886,2.7584305,250.8884
"54 Byron Street, Bangalow NSW 2479",-28.6864358,153.5256665,0.75349134,9
"32-36 Woodpark Rd, Woodpark NSW 2164",-33.8410479,150.9633347,0,21.9545
"250 Newcastle Road, East Maitland NSW 2323",-32.7543336,151.5880323,0.05,24.69818
"8 Wallaga Lake Road, Bermagui NSW 2546",-36.4200154,150.0642868,NA,1
"131-133 Cobra St (Cnr Fitzroy St), Dubbo NSW 2830",-32.2551158,148.6126162,2.1,294.7151
"1 Silver City Highway, Tibooburra NSW 2880",-29.4362757,142.0101315,16.36009,523.2055
"149 Eldridge Road, Condell Park NSW 2200",-33.9304726,151.0119877,0,13.0384
"81 Summer Street, Orange NSW 2800",-33.2826233,149.094897,1.17,209.9952
"52 Mitchell St., Eden NSW 2551",-37.0652594,149.8989719,4.95,1
"277-281 Princes Highway, Carlton NSW 2218",-33.9748579,151.1272728,0,2.236068
"50 Sydney Road, Mudgee NSW 2850",-32.611288,149.6015069,2.21195,190.3943
"831 New Canterbury Rd, Dulwich Hill NSW 2193",-33.9046641,151.1300002,0,5.830952
"251-253 Goonoo Goonoo Rd, Tamworth NSW 2340",-31.1119613,150.9229084,1.67,185.809
"280 Canterbury Road, Canterbury NSW 2193",-33.9140228,151.1151866,0,5.656854
"8 Sharp St, Cooma NSW 2630",-36.2302112,149.1347168,1.34,94.36631
"176 Warringah Rd, BEACON HILL NSW 2100",-33.7538143,151.2602279,0,3.162277
"22-24 Bruxner Hwy, Wollongbar NSW 2477",-28.8257349,153.4152802,0.73280257,15.55635
"114 Taren Point Rd, Taren Point NSW 2229",-34.0206476,151.1219291,0,1
"85 Travers St, Wagga Wagga NSW 2650",-35.0990454,147.3564862,1.03,285.1614
"924 Victoria Rd, WEST RYDE NSW 2114",-33.8109474,151.0934931,0,15.23155
"108 Homer St, Earlwood NSW 2206",-33.9240699,151.1358915,0,3.605551
"60-68 Clinton Street, GOULBURN NSW 2580",-34.7572564,149.7140998,0.59,93.23089
"137-141 Kingsgrove Road, Kingsgrove NSW 2208",-33.9327847,151.0990859,0,6.324555
"56 Yass St, Gunning NSW 2581",-34.7816142,149.2683656,2.0209482,131.3088
"387 New England Highway, Rutherford NSW 2320",-32.7079834,151.5075349,0.24799412,34.1321
"52 Pacific Highway, Ourimbah NSW 2258",-33.3498848,151.3695413,0.13784057,11.31371
"307-309 Bexley Road, Bexley NSW 2207",-33.939867,151.1147736,0,4.472136
"183 Vincent St, Cessnock NSW 2325",-32.8383168,151.3554407,0.39,37.80212
"2355 Camden Valley Way (Corner Beech Road), Casula NSW 2170",-33.9576135,150.8847105,0,24.5153
"769 The Horsley Drive, Smithfield NSW 2164",-33.8521323,150.9321366,0,24.16609
"198 Parramatta Road (Corner Pyrmont Bridge Road), Camperdown NSW 2050",-33.8855798,151.1822336,0,7
"109 Gunnedah Rd, Tamworth NSW 2340",-31.0973191,150.895551,1.6993891,189.4043
"898-902 Victoria Rd, West Ryde NSW 2114",-33.8119226,151.0947297,0,15.23155
"84 Oberon Street, Oberon NSW 2787",-33.7050229,149.8604559,1.3957772,122.2988
"2/407 Wagga Road, Lavington NSW 2641",-36.046069,146.9415803,0.67,208.3867
"3055 New England Hwy, Wallabadah NSW 2343",-31.5506501,150.8268025,3.210021,160.5273
"98 March St, RICHMOND NSW 2753",-33.599351,150.7515394,0.09,50.03998
"67 Old Bathurst Road, East Blaxland NSW 2774",-33.7460178,150.6224825,0,56.35601
"836 Forest Road, Peakhurst NSW 2100",-33.9599634,151.0607363,0,7.810249
"63 Sydney Road, Kelso NSW 2795",-33.4191666,149.6076844,0.79,159.7623
"164 William Street, Broken Hill NSW 2880",-31.9515078,141.4537476,3.23,359.8722
"36 Mulgoa Road, Regentville NSW 2745",-33.7750402,150.6660226,0,51.42956
"216 Newbridge Rd, Moorebank NSW 2170",-33.9292756,150.955237,0,18.78829
"1109 Argyle St, WILTON NSW 2571",-34.2405533,150.6990269,0.7210028,24.04163
"71 Blaxland Road, Campbelltown NSW 2560",-34.0613297,150.8099915,0,24.75884
"179 Prince St, GRAFTON NSW 2460",-29.6860298,152.937171,1.93,36.22154
"494 Forest Rd, PENSHURST NSW 2222",-33.9632625,151.0901314,0,5
"16-18 Lake St Cnr Macintosh St, Forster NSW 2428",-32.1830691,152.5162479,NA,1.414214
"130 Edgar Street, Condell Park NSW 2200",-33.9162246,151.0137337,0,14.21267
"Tongs Street, Finley NSW 2713",-35.6501836,145.569956,2.55,227.8816
"112-114 Ramsgate Rd, Ramsgate NSW 2217",-33.9844549,151.1402792,0,0
"90-92 Great Western Highway, Medlow Bath NSW 2780",-33.6786016,150.2823142,0.27,89.4986
"189 Belmore Road, Riverwood NSW 2210",-33.9556989,151.0510526,0,8.602325
"4 Greta Road, Kulnura NSW 2250",-33.2251289,151.2226615,1.9678149,29.73214
"83 Princes Highway, Albion Park Rail NSW 2527",-34.554231,150.7904003,0.11,8
"34 Sherriff Street, Forbes NSW 2871",-33.386785,148.0097382,2.61,306.4523
"294 Princess Hwy, Carss Park NSW 2221",-33.9820023,151.11782,0,2.236068
"227 Military Rd, Cremorne NSW 2090",-33.8303101,151.226498,0,4.123105
"656 Warringah Rd, FORESTVILLE NSW 2087",-33.7596197,151.2120231,0,7.810249
"369C Bexley Road, Bexley NSW 2207",-33.9458271,151.1230203,0,3.162277
"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",-33.7353279,150.8366605,0.06331455,38.83297
"68 Main St., West Wyalong NSW 2671",-33.9236628,147.2092893,4.21,348.4853
"25 Bendemeer St, Bundarra NSW 2359",-30.1716905,151.0759371,4.5,197.6866
"449 Great Western Highway, Wentworthville NSW 2145",-33.8126692,150.957169,0,24.41311
"11541 Newell Highway, Narrabri NSW 2390",-30.3493188,149.7573664,3.75,321.7965
"359 Pacific Highway, North Wyong NSW 2259",-33.2699812,151.4427625,0.109391235,8.602325
"899 Victoria Road, West Ryde NSW 2114",-33.8102702,151.0942038,0,15.23155
"Kurrajong Road (Carnes Hill Marketplace), Hoxton Park NSW 2171",-33.9359785,150.8448556,0,28.86174
"147-149 Bridge St, Tamworth West NSW 2340",-31.0949872,150.9119989,1.7805514,187.6646
"120 Rocky Points Rd, Kogarah NSW 2217",-33.9769227,151.1368205,0,1.414214
"31 Bridge Street, Stratford NSW 2429",-32.11791,151.9382027,2.900175,55.2268
"11 Roberts Rd., Maroota NSW 2756",-33.4667242,151.0002867,1.9592491,26.92582
"314 Princes Highway (Cnr Banksia Street), Banksia NSW 2216",-33.9456696,151.1416946,0,1.414214
"100 Belgrave Street, Kempsey NSW 2440",-31.0804025,152.838089,2.23,16.12452
"1 Tumut St, Adelong NSW 2729",-35.3108347,148.0707875,1.95,215.4066
"308-310 Parramatta Road, Stanmore NSW 2048",-33.8884242,151.1643351,0,7
"286 Maitland Road, Mayfield NSW 2304",-32.8970938,151.735533,0,5.385165
"115 Sacville St, Fairfield NSW 2165",-33.8727231,150.9452203,0,22.2036
"1 Spring Street, South Grafton NSW 2460",-29.7066844,152.9427508,1.93,35.05709
"436-438 The Horsley Dve (Cnr Polding St), Fairfield NSW 2165",-33.8637965,150.9536995,0,21.93171
"Palms Oasis Shop Res 321 Boomerang Dr, BLUEYS BEACH NSW 2428",-32.341439,152.523461,2.29,1.414214
"220 Port Hacking Road, Miranda NSW 2228",-34.0280811,151.1062757,0,2.236068
"Lot 2 Langford Drive Cnr Mitchell D, Kariong NSW 2250",-33.4390903,151.2955769,0.0720954,9.219544
"18n Derby St, WALCHA NSW 2354",-30.9846303,151.5939218,2.85,137.8006
"Lot 51 Bourke St (Newell Hwy) Cnr R, Dubbo North NSW 2830",-32.2386455,148.6098381,2.1,296.5029
"102 Maloney St, Eastlakes NSW 2018",-33.9309588,151.2058089,0,2.236068
"4136 Nelson Bay Road, Anna Bay NSW 2316",-32.7705423,152.0511222,0.6997413,1
"229 High Street, Wauchope NSW 2446",-31.4684663,152.7151011,1.9425302,16.12452
"86 Johnston St, CASINO NSW 2470",-28.8596701,153.0561953,0.93457144,43.38202
"662 Main Rd Cnr Turnbull St, Edgeworth NSW 2285",-32.9255818,151.627805,0,11.7047
"4623 Olympic Hwy, Young NSW 2594",-34.3376262,148.2829322,1.99,235.6374
"115 Station Street, Quirindi NSW 2343",-31.5015468,150.6814,2.48,174.1551
"25 Oxford Street, Paddington NSW 2021",-33.8828565,151.2201442,0,5
"326 The Entrance Rd, LONG JETTY NSW 2261",-33.3589898,151.4848012,NA,1.414214
"72 Harold St, Macquarie Fields NSW 2564",-33.9850865,150.8935194,0,23.08679
"474 Forest Road, Bexley NSW 2207",-33.9515238,151.1251976,0,3
"360 Armidale Rd, East Tamworth NSW 2340",-31.1140768,150.9613663,1.6459404,182.3321
"44 Castlereagh Hwy, Capertee NSW 2846",-33.1461018,149.9855125,3.2763128,133.7647
"44 Sharp St Cnr Barron St, Cooma NSW 2630",-36.233496,149.130404,1.34,94.36631
"231-235 Great North Road, Five Dock NSW 2046",-33.8648839,151.1300026,NA,9.219544
"27 Thompson St, Bundeena NSW 2230",-34.0838921,151.1452989,NA,2.236068
"37 Shellharbour Road, Lake Illawarra NSW 2528",-34.5450557,150.8628794,NA,1
"295 Murray Street, Finley NSW 2713",-35.6486857,145.5729291,2.6175244,229.12
"43 Pacific Hwy, SOUTH GRAFTON NSW 2460",-29.7074065,152.9425041,1.93,35.05709
"202 Bong Bong Street, Bowral NSW 2576",-34.4759602,150.4187741,0.6,46.27094
"6 Railway Street, Gulgong NSW 2852",-32.3595741,149.546454,2.6453352,209.4803
"132 CAREY STREET, Toronto NSW 2283",-33.0114112,151.5939184,0,7.810249
"222 King Georges Rd (Cnr Canarys Rd) (Opn 30/6/16), Lakemba NSW 2195",-33.9336163,151.0736108,0,8.246211
"75 Camp St, GRENFELL NSW 2810",-33.8954665,148.1630441,2.86,270.1129
"8611 Bruxner Hwy, TABULAM NSW 2469",-28.8873831,152.5678204,4.3770895,87.65842
"236 Kelly St, Scone NSW 2337",-32.0551077,150.8690488,1.99,124.6515
"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444",-31.4505533,152.8868569,1.62,4.242641
"Lot 6 Star Court, Cambridge Park NSW 2747",-33.7403997,150.7182201,0,48.54894
"81 Pacific Hwy, Charlestown NSW 2290",-32.9671135,151.6955192,0,4
"16 Bosworth Road, Woolgoolga NSW 2456",-30.125553,153.1941562,2.02,1
"46 Kyogle Road, Bray Park NSW 2484",-28.3409988,153.3748842,0.22,19.41649
"2-4 Chatham Road, West Ryde NSW 2114",-33.8066846,151.0867365,0,16.55294
"100 Rookwood Road, Yagoona NSW 2199",-33.8992697,151.0369024,0,13.41641
"337 River st, Ballina NSW 2478",-28.8655553,153.5491707,0.72,2.828427
"307-309 Bexley Rd, BEXLEY NORTH NSW 2207",-33.939867,151.1147736,0,4.472136
"113 Fullers Road, Chatswood NSW 2067",-33.795991,151.167046,0,10.19804
"Lot 6 Star Court, CAMBRIDGE PARK NSW 2747",-33.7403997,150.7182201,0,48.54894
"20 Sibley Street, Nimbin NSW 2480",-28.5931246,153.2268215,1.512423,33.24154
"Parkes Road, Forbes NSW 2871",-33.3706051,148.0198154,2.61,305.8055
"111-117 River Street, MacLean NSW 2463",-29.4492951,153.2011437,1.93,16
"26 Durham Rd, East Gresford NSW 2311",-32.4276457,151.5508087,1.5173384,48.60041
"39 Alexandra St, Grenfell NSW 2810",-33.89323,148.1568,2.86,270.9686
"86 Cartwright Ave Cnr Woodward Cres, Miller NSW 2168",-33.9188409,150.8827692,0,25.63201
"236-240 Georges Rive, Croydon Park NSW 2133",-33.8964106,151.1052933,0,7.810249
"Mid Western Hwy Cnr Emu St, West Wyalong NSW 2671",-33.8923184,147.0832962,4.823801,360.3401
"132 Allambie road, Allambie Heights NSW 2100",-33.7650913,151.2496733,0,5
"585 Bunnerong Rd, MATRAVILLE NSW 2036",-33.9635539,151.2317629,0,2
"404-410 Liverpool Rd, Croydon NSW 2132",-33.8884736,151.115727,0,8.062258
"29 Railway Parade, Henty NSW 2658",-35.5189514,147.0367348,2.4255834,254.3423
"1181 The Horsley Drive, Wetherill Park NSW 2164",-33.8496416,150.9010633,0,27.20294
"93A Wallsend St, Kahibah NSW 2290",-32.9632499,151.709965,0,3
"289 - 291 Turton Road & Young Street, New Lambton NSW 2305",-32.9178272,151.7243132,0,4.242641
"2 Alison Rd, Randwick NSW 2031",-33.9065628,151.2319938,0,3.162277
"Hume Highway, Tarcutta NSW 2652",-35.289604,147.7202103,2.629681,250.06
"1-3 Tapio Street, Dareton NSW 2717",-34.0956921,142.0402296,3.1199498,318.7507
"105 Station Rd Cnr Powers St, Seven Hills NSW 2147",-33.774473,150.94482,0,27.65863
"427 Bungarribee Road, Doonside NSW 2767",-33.7729236,150.8762699,0,33.28663
"533,Mowbray Rd, Lane Cove NSW 2066",-33.8059938,151.1663034,0,10.04988
"22 Treelands Dr, Yamba NSW 2464",-29.4270834,153.3280129,1.9372876,4
"198 Beach Road, Batehaven NSW 2536",-35.726695,150.1946291,1.67,0
"5558 Old Northern Road, Wisemans Ferry NSW 2775",-33.3847285,150.9858127,2.7864897,32.44996
"Lot 1 Ben Lomond Road, Minto NSW 2566",-34.0322558,150.850265,0,23.34523
"531 Ocean Drive, North Haven NSW 2443",-31.6421146,152.8102033,1.6,1.414214
"9 Bay Village Rd, BATEAU BAY NSW 2261",-33.3732944,151.4738368,NA,1
"61-63 Connells Point South, HURSTVILLE NSW 2221",-33.9780942,151.1042187,0,3.605551
"11 Lower Rankin St, FORBES NSW 2871",-33.3823185,148.0108481,2.61,305.4996
"2 Myers Street, WILCANNIA NSW 2880",-31.5585226,143.3778829,11.335834,555.2116
"125 Brunker Rd, Adamstown NSW 2289",-32.9299483,151.7302518,0,2.828427
"Lot 1 Sahron Rd, Batemans Bay NSW 2536",-35.7193398,150.1739833,1.67,2
"70 76 Breeza Street, Carroll NSW 2340",-30.9859021,150.4461306,3.674973,227.9035
"264 Beach Road, Batehaven NSW 2536",-35.732535,150.1997515,NA,1
"82 Cowabbie St, COOLAMON NSW 2701",-34.8174338,147.2002729,1.88,312.2515
"368 Anzac Parade, Kingsford NSW 2032",-33.9196208,151.226795,0,4
"5 Riverside Drive, JUGIONG NSW 2726",-34.8209826,148.3522674,4.296961,204.3942
"792-794 Canterbury Road Chapel Street, Belmore NSW 2192",-33.925657,151.0872585,0,7.615773
"1106 Great Western Hwy., Lithgow NSW 2790",-33.4842808,150.1351688,0.66,111.8258
"75-77 King St Cnr Hoskins St, Warrawong NSW 2502",-34.4903812,150.888815,0.11,1
"162 Gipps Rd, Gwynneville NSW 2500",-34.4162331,150.8849283,0.11,2
"4467 Gywdir Highway, Jackadgery NSW 2460",-29.5768518,152.5515656,4.926441,75.50496
"125 O'riordan St, Mascot NSW 2020",-33.9230958,151.1912026,0,3
"257 Guildford Rd, GUILDFORD NSW 2161",-33.8542315,150.9888101,0,19.72308
"1 Glenwood Dr, THORNTON NSW 2322",-32.7909063,151.6361281,0.05,18.35756
"Young Roadhouse 4623 Olympic Hwy, YOUNG NSW 2594",-34.3375578,148.2824729,1.99,235.6374
"1443 Elizabeth Drive, Kemps Creek NSW 2178",-33.879602,150.791629,0.43243274,35.4683
"66 Kelly Street, Scone NSW 2337",-32.0442294,150.86631,2.03771,125.3196
"16 - 20 Murray Street, Finley NSW 2713",-35.6340559,145.5814881,2.7694192,230.3606
"38A Gilba Rd, Girraween NSW 2145",-33.80205,150.9514896,0,25
"207 Broken Head Road, Suffolk Park NSW 2481",-28.68797,153.6082473,0.68,1
"277 Newtown Road, Bega NSW 2550",-36.6904532,149.8395471,3.97,14.86607
"422 Newcastle Road, Lambton NSW 2299",-32.9098338,151.7110909,0,5.656854
"45 Boolcarrol Road, Wee Waa NSW 2388",-30.2241239,149.4324918,4.65,352.9037
"393 Hillsborough Road  (Corner Macquarie Road), Warners Bay NSW 2282",-32.9659076,151.6543842,0,7.211103
"48-56 Gardeners Road, Kingsford NSW 2032",-33.9250188,151.2257041,0,4
"1549 Legetts Drive, Brunkerville NSW 2323",-32.9647665,151.4799921,0.83401203,20.59126
"182 Tweed Valley Way, Murwillumbah NSW 2484",-28.3263888,153.4103594,0.22,16
"345 Avoca St, RANDWICK NSW 2031",-33.9253436,151.239829,0,3
"21 White St Cnr Marius St, Tamworth NSW 2340",-31.0924759,150.9342624,1.67,185.9301
"139-141 Otho St Cnr Glen Innes Rd, Inverell NSW 2360",-29.7781942,151.1145699,3.04,204.3624
"250 Burns Bay Road, Lane Cove NSW 2066",-33.8171127,151.1517333,0,11
"21 Elliott Road, South Lismore NSW 2480",-28.8122017,153.2663482,0.56,27.45906
"302 Tamworth Rd, Manilla NSW 2346",-30.7569636,150.730032,2.76,221.0543
"20 Burwood Rd, Concord NSW 2137",-33.86754,151.1053364,0,10.29563
"403 Canterbury Road, Campsie NSW 2194",-33.9161479,151.1087526,0,6.403124
"842 David St, NORTH ALBURY NSW 2640",-36.0639842,146.9252845,0.67,207.3379
"70 Clifford Street, Goulburn NSW 2580",-34.7521016,149.7178366,0.59,93.23089
"348 Blaxcell Street, Granville NSW 2142",-33.857166,151.0071292,0,18.02776
"544 Pacific Hwy, Killara NSW 2071",-33.7697573,151.1598993,0,12.08305
"959-961 Anzac Pde, Maroubra NSW 2035",-33.9499291,151.2407728,0,2
"23-27 Stockton St, Nelson Bay NSW 2315",-32.7226434,152.1436883,NA,4
"95 Ballantrae Drive, St Andrews NSW 2566",-34.0207225,150.833198,0,25.45584
"144 Parramatta Rd Cnr Bold Street, Granville NSW 2142",-33.830508,151.011088,0,18.43909
"1140-1140A Solitary Islands Way, Emerald Beach NSW 2456",-30.1302624,153.1939362,2.007301,1
"896A Woodville Rd, Villawood NSW 2163",-33.8838909,150.9760272,0,19.20937
"33 Gale Street, Coramba NSW 2450",-30.2217502,153.0142137,2.35957,13.0384
"3 Railway Pde, Kogarah NSW 2217",-33.9624658,151.1326345,0,2
"6 Hume Hwy, Warwick Farm NSW 2171",-33.9143477,150.9307756,0,21.0238
"276 Miller Road, Villawood NSW 2144",-33.8876146,150.9920889,0,17.46425
"184 Byng St, Orange NSW 2800",-33.2828552,149.105026,1.17,209.1244
"45 Fairfield St, Villawood NSW 2163",-33.8695645,150.980627,0,19.23538
"89-91 Church St, Gloucester NSW 2422",-32.0084618,151.9576217,2.4108672,56.29387
"2637 Irrigation Way, Leeton NSW 2705",-34.574208,146.4116767,2.55,358.9331
"562-572 Botany Rd, Alexandria NSW 2015",-33.9157746,151.200079,0,4.123105
"36 -38 Lanecove Road, Ryde NSW 2112",-33.8075114,151.1086039,0,15.81139
"405 Hume Highway, Yagoona NSW 2199",-33.9089155,151.0291505,0,13.92839
"M4 Motorway Eastbound, Eastern Creek NSW 2766",-33.8016005,150.8859626,0.10600473,30.88689
"44 Pacific Hwy (Cnr Kerr & Bangalow Sts), Ballina NSW 2478",-28.8589783,153.5626525,0.72,2.828427
"102-104 Queen Elizabeth Drive, Coraki NSW 2471",-28.9831587,153.2838409,1.19,17.08801
"2 Bunga Street, Bermagui NSW 2546",-36.427325,150.0759315,NA,1
"9 Melrose Rd, Albert NSW 2873",-32.357309,147.507701,7.6626463,394.0381
"144 Beaconsfield St, Milperra NSW 2214",-33.942129,150.9979187,0,14.31782
"9 Albert Rd, Strathfield NSW 2135",-33.8706519,151.0924193,0,9.999999
"49 Canterbury Rd, Bankstown NSW 2200",-33.9327814,151.0396169,0,11.40175
"30 Yamba street, Yamba NSW 2464",-29.4372236,153.3619722,1.9720255,0
"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484",-28.3268979,153.4093121,0.22,17
"35 William Street, Bathurst NSW 2795",-33.4161438,149.5829172,0.78409034,161.4187
"662 Windsor Rd (cnr Meriville Rd), Kellyville NSW 2155",-33.699549,150.9279371,0.02431505,34.71311
"88 Centre St (Cnr Richmond St), Casino NSW 2470",-28.8663631,153.0449706,0.9,43.86342
"93 Park Avenue, Kotara NSW 2289",-32.9409043,151.7088273,0,3.605551
"572-574 Hume Hwy, Casula NSW 2170",-33.9508807,150.9045131,0,22.56103
"Cnr Hume Highway & Sheahan Drive, Gundagai NSW 2722",-34.8288721,149.0481264,2.113955,145.4166
"84-86 Maitland Road, Muswellbrook NSW 2333",-32.2779325,150.8980933,1.35,108.706
"52 Cardiff Road, Elermore Vale NSW 2287",-32.9144894,151.6722791,0,7.810249
